Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),HCHO (ppb),TVOC (ppb)
Asia/Jakarta UTC+07:00,4/21/2020 3:59,25,9,6,9,407,25.4,77.6,93,,
Asia/Jakarta UTC+07:00,4/21/2020 3:54,29,10,7,16,403,25.4,77.7,93,,
Asia/Jakarta UTC+07:00,4/21/2020 3:49,21,7,5,20,408,25.4,77.6,93,,
Asia/Jakarta UTC+07:00,4/21/2020 3:44,29,10,7,13,406,25.4,77.7,93,,
Asia/Jakarta UTC+07:00,4/21/2020 3:39,25,9,6,9,406,25.5,77.9,92,,
Asia/Jakarta UTC+07:00,4/21/2020 3:34,21,7,5,8,404,25.4,77.7,92,,
Asia/Jakarta UTC+07:00,4/21/2020 3:29,25,9,6,12,406,25.4,77.8,92,,
Asia/Jakarta UTC+07:00,4/21/2020 3:24,33,11,8,14,412,25.5,77.9,92,,
Asia/Jakarta UTC+07:00,4/21/2020 3:19,29,10,7,10,408,25.5,77.9,92,,
Asia/Jakarta UTC+07:00,4/21/2020 3:14,29,10,7,10,406,25.6,78.1,91,,
Asia/Jakarta UTC+07:00,4/21/2020 3:09,33,11,8,27,409,25.8,78.4,93,,
Asia/Jakarta UTC+07:00,4/21/2020 3:04,50,17,12,28,411,25.9,78.6,91,,
Asia/Jakarta UTC+07:00,4/21/2020 2:59,41,14,10,10,409,26,78.7,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:54,41,14,10,13,409,26,78.8,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:49,55,20,14,14,413,26.1,78.9,93,,
Asia/Jakarta UTC+07:00,4/21/2020 2:44,59,23,16,26,418,26.1,79,93,,
Asia/Jakarta UTC+07:00,4/21/2020 2:39,50,17,12,19,416,26.1,78.9,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:34,61,24,17,37,412,26.1,78.9,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:29,57,21,15,28,411,26,78.8,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:24,55,20,14,27,415,26,78.9,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:19,59,23,16,29,411,26.1,78.9,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:14,65,27,19,39,411,26.1,79.1,92,,
Asia/Jakarta UTC+07:00,4/21/2020 2:09,68,29,20,65,412,26.3,79.4,90,,
Asia/Jakarta UTC+07:00,4/21/2020 2:04,70,30,21,34,414,26.4,79.6,90,,
Asia/Jakarta UTC+07:00,4/21/2020 1:59,53,19,13,20,413,26.5,79.7,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:54,59,23,16,42,414,26.6,79.8,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:49,45,16,11,11,415,26.5,79.7,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:44,50,17,12,19,413,26.5,79.7,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:39,41,14,10,17,411,26.6,79.8,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:34,37,13,9,12,412,26.6,79.8,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:29,45,16,11,14,406,26.5,79.8,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:24,41,14,10,13,410,26.6,79.9,89,,
Asia/Jakarta UTC+07:00,4/21/2020 1:19,50,17,12,25,411,26.7,80,88,,
Asia/Jakarta UTC+07:00,4/21/2020 1:14,41,14,10,10,411,26.8,80.2,88,,
Asia/Jakarta UTC+07:00,4/21/2020 1:09,33,11,8,18,420,26.9,80.3,88,,
Asia/Jakarta UTC+07:00,4/21/2020 1:04,50,17,12,12,422,26.9,80.4,88,,
Asia/Jakarta UTC+07:00,4/21/2020 0:59,50,17,12,19,421,26.8,80.3,88,,
Asia/Jakarta UTC+07:00,4/21/2020 0:54,41,14,10,13,421,26.8,80.2,88,,
Asia/Jakarta UTC+07:00,4/21/2020 0:49,50,17,12,28,422,26.8,80.2,88,,
Asia/Jakarta UTC+07:00,4/21/2020 0:44,53,19,13,23,420,26.8,80.3,86,,
Asia/Jakarta UTC+07:00,4/21/2020 0:39,65,27,19,33,420,26.9,80.4,87,,
Asia/Jakarta UTC+07:00,4/21/2020 0:34,37,13,9,9,417,27,80.5,87,,
Asia/Jakarta UTC+07:00,4/21/2020 0:29,41,14,10,10,418,27.1,80.8,86,,
Asia/Jakarta UTC+07:00,4/21/2020 0:24,45,16,11,21,415,27.2,80.9,86,,
Asia/Jakarta UTC+07:00,4/21/2020 0:19,41,14,10,33,412,27.3,81.1,84,,
Asia/Jakarta UTC+07:00,4/21/2020 0:14,45,16,11,25,417,27.5,81.5,83,,
Asia/Jakarta UTC+07:00,4/21/2020 0:09,53,19,13,20,417,27.9,82.2,83,,
Asia/Jakarta UTC+07:00,4/21/2020 0:04,76,34,24,33,431,28.3,82.9,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:59,158,93,69.3,122,446,28.7,83.7,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:54,105,53,37,61,443,28.8,83.8,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:49,105,53,37,64,436,28.8,83.8,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:44,122,61,44,72,442,28.8,83.9,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:39,137,69,50,82,441,28.8,83.8,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:34,114,58,41,69,440,28.8,83.9,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:29,112,56,40,68,439,28.9,83.9,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:24,117,59,42,76,442,28.8,83.8,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:19,110,55,39,70,436,28.8,83.9,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:14,129,65,47,92,439,28.9,84,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:09,154,83,61.3,122,444,28.9,84,83,,
Asia/Jakarta UTC+07:00,4/20/2020 23:04,157,91,67.6,116,446,28.8,83.8,83,,
Asia/Jakarta UTC+07:00,4/20/2020 22:59,144,73,53,85,443,28.8,83.8,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:54,110,55,39,70,446,28.7,83.7,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:49,110,55,39,63,449,28.8,83.8,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:44,117,59,42,56,451,28.8,83.8,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:39,86,41,29,55,457,28.8,83.8,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:34,80,37,26,55,457,28.8,83.8,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:29,86,41,29,59,454,28.8,83.8,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:24,129,65,47,75,454,28.8,83.8,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:19,152,78,57.7,91,451,28.8,83.9,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:14,163,105,79.2,165,445,28.8,83.9,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:09,187,165,125.8,264,446,28.8,83.9,82,,
Asia/Jakarta UTC+07:00,4/20/2020 22:04,197,194,145.6,254,446,28.9,84,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:59,179,145,110.6,163,452,28.9,84,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:54,158,92,68.4,128,455,28.9,84,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:49,149,75,55,98,456,28.9,84.1,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:44,117,59,42,67,457,28.9,84.1,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:39,112,56,40,78,453,28.9,84.1,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:34,117,59,42,70,461,29,84.1,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:29,122,61,44,82,460,29,84.2,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:24,146,74,54,114,454,29.1,84.3,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:19,107,54,38,93,453,29.1,84.4,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:14,105,53,37,78,453,29.1,84.4,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:09,110,55,39,67,451,29.1,84.4,82,,
Asia/Jakarta UTC+07:00,4/20/2020 21:04,114,58,41,86,448,29.1,84.5,82,,
Asia/Jakarta UTC+07:00,4/20/2020 20:59,95,47,33,67,447,29.2,84.5,82,,
Asia/Jakarta UTC+07:00,4/20/2020 20:54,99,50,35,69,448,29.2,84.5,82,,
Asia/Jakarta UTC+07:00,4/20/2020 20:49,107,54,38,59,449,29.2,84.6,82,,
Asia/Jakarta UTC+07:00,4/20/2020 20:44,84,40,28,54,443,29.2,84.6,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:39,84,40,28,51,439,29.2,84.6,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:34,84,40,28,51,439,29.2,84.5,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:29,80,37,26,39,431,29.2,84.5,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:24,93,46,32,69,433,29.2,84.5,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:19,82,39,27,60,437,29.3,84.7,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:14,76,34,24,43,436,29.3,84.7,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:09,78,36,25,38,437,29.3,84.7,81,,
Asia/Jakarta UTC+07:00,4/20/2020 20:04,84,40,28,54,437,29.3,84.7,81,,
Asia/Jakarta UTC+07:00,4/20/2020 19:59,78,36,25,41,429,29.3,84.7,81,,
Asia/Jakarta UTC+07:00,4/20/2020 19:54,119,60,43,54,432,29.3,84.7,80,,
Asia/Jakarta UTC+07:00,4/20/2020 19:49,114,58,41,66,429,29.3,84.7,80,,
Asia/Jakarta UTC+07:00,4/20/2020 19:44,112,56,40,75,434,29.3,84.7,80,,
Asia/Jakarta UTC+07:00,4/20/2020 19:39,61,24,17,29,429,29.3,84.8,80,,
Asia/Jakarta UTC+07:00,4/20/2020 19:34,55,20,14,22,430,29.3,84.8,80,,
Asia/Jakarta UTC+07:00,4/20/2020 19:29,57,21,15,26,437,29.4,85,79,,
Asia/Jakarta UTC+07:00,4/20/2020 19:24,59,23,16,34,441,29.5,85,79,,
Asia/Jakarta UTC+07:00,4/20/2020 19:19,57,21,15,30,438,29.5,85.1,79,,
Asia/Jakarta UTC+07:00,4/20/2020 19:14,55,20,14,19,438,29.5,85.2,79,,
Asia/Jakarta UTC+07:00,4/20/2020 19:09,50,17,12,33,435,29.5,85.2,79,,
Asia/Jakarta UTC+07:00,4/20/2020 19:04,55,20,14,42,435,29.6,85.2,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:59,53,19,13,34,425,29.6,85.3,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:54,55,20,14,29,434,29.6,85.3,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:49,59,23,16,28,435,29.7,85.5,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:44,61,24,17,29,435,29.8,85.6,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:39,57,21,15,23,429,29.8,85.6,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:34,70,30,21,44,431,29.8,85.6,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:29,61,24,17,26,431,29.8,85.7,78,,
Asia/Jakarta UTC+07:00,4/20/2020 18:24,63,26,18,27,431,29.9,85.8,77,,
Asia/Jakarta UTC+07:00,4/20/2020 18:19,86,41,29,53,435,30,85.9,77,,
Asia/Jakarta UTC+07:00,4/20/2020 18:14,154,83,61.3,97,430,30,85.9,77,,
Asia/Jakarta UTC+07:00,4/20/2020 18:09,61,24,17,26,430,30,86.1,77,,
Asia/Jakarta UTC+07:00,4/20/2020 18:04,57,21,15,30,429,30.1,86.2,77,,
Asia/Jakarta UTC+07:00,4/20/2020 17:59,57,21,15,27,431,30.2,86.3,77,,
Asia/Jakarta UTC+07:00,4/20/2020 17:54,59,23,16,31,427,30.3,86.5,77,,
Asia/Jakarta UTC+07:00,4/20/2020 17:49,55,20,14,19,426,30.3,86.6,76,,
Asia/Jakarta UTC+07:00,4/20/2020 17:44,45,16,11,16,422,30.4,86.7,76,,
Asia/Jakarta UTC+07:00,4/20/2020 17:39,53,19,13,25,427,30.5,86.9,76,,
Asia/Jakarta UTC+07:00,4/20/2020 17:34,53,19,13,21,434,30.6,87.1,75,,
Asia/Jakarta UTC+07:00,4/20/2020 17:29,53,19,13,39,430,30.7,87.2,75,,
Asia/Jakarta UTC+07:00,4/20/2020 17:24,50,17,12,34,429,30.7,87.3,74,,
Asia/Jakarta UTC+07:00,4/20/2020 17:19,41,14,10,28,430,30.8,87.5,74,,
Asia/Jakarta UTC+07:00,4/20/2020 17:14,37,13,9,24,431,30.9,87.7,72,,
Asia/Jakarta UTC+07:00,4/20/2020 17:09,45,16,11,19,434,31,87.9,72,,
Asia/Jakarta UTC+07:00,4/20/2020 17:04,55,20,14,19,447,31.1,88.1,71,,
Asia/Jakarta UTC+07:00,4/20/2020 16:59,78,36,25,53,441,31.3,88.3,71,,
Asia/Jakarta UTC+07:00,4/20/2020 16:54,45,16,11,26,427,31.4,88.5,70,,
Asia/Jakarta UTC+07:00,4/20/2020 16:49,41,14,10,11,442,31.5,88.6,70,,
Asia/Jakarta UTC+07:00,4/20/2020 16:44,33,11,8,30,444,31.6,88.9,69,,
Asia/Jakarta UTC+07:00,4/20/2020 16:39,41,14,10,22,445,31.7,89.1,69,,
Asia/Jakarta UTC+07:00,4/20/2020 16:34,61,24,17,37,431,31.9,89.4,68,,
Asia/Jakarta UTC+07:00,4/20/2020 16:29,55,20,14,26,431,32.1,89.8,68,,
Asia/Jakarta UTC+07:00,4/20/2020 16:24,41,14,10,29,427,32.3,90.2,67,,
Asia/Jakarta UTC+07:00,4/20/2020 16:19,59,23,16,33,430,32.4,90.4,67,,
Asia/Jakarta UTC+07:00,4/20/2020 16:14,61,24,17,23,436,32.6,90.7,66,,
Asia/Jakarta UTC+07:00,4/20/2020 16:09,63,26,18,35,436,32.8,91,66,,
Asia/Jakarta UTC+07:00,4/20/2020 16:04,61,24,17,45,443,32.9,91.2,65,,
Asia/Jakarta UTC+07:00,4/20/2020 15:59,76,34,24,42,429,33.1,91.5,65,,
Asia/Jakarta UTC+07:00,4/20/2020 15:54,88,43,30,43,440,33.4,92.1,64,,
Asia/Jakarta UTC+07:00,4/20/2020 15:49,74,33,23,82,432,33.6,92.5,63,,
Asia/Jakarta UTC+07:00,4/20/2020 15:44,80,37,26,42,432,33.8,92.8,63,,
Asia/Jakarta UTC+07:00,4/20/2020 15:39,86,41,29,82,433,34,93.3,61,,
Asia/Jakarta UTC+07:00,4/20/2020 15:34,74,33,23,35,434,34.3,93.8,60,,
Asia/Jakarta UTC+07:00,4/20/2020 15:29,68,29,20,28,429,34.5,94.1,59,,
Asia/Jakarta UTC+07:00,4/20/2020 15:24,61,24,17,20,431,34.7,94.5,58,,
Asia/Jakarta UTC+07:00,4/20/2020 15:19,63,26,18,22,434,35.1,95.1,57,,
Asia/Jakarta UTC+07:00,4/20/2020 15:14,55,20,14,21,429,35.3,95.5,57,,
Asia/Jakarta UTC+07:00,4/20/2020 15:09,59,23,16,38,429,35.5,95.8,56,,
Asia/Jakarta UTC+07:00,4/20/2020 15:04,50,17,12,15,427,35.6,96.1,55,,
Asia/Jakarta UTC+07:00,4/20/2020 14:59,59,23,16,42,428,36.2,97.1,55,,
Asia/Jakarta UTC+07:00,4/20/2020 14:54,61,24,17,44,429,37,98.6,52,,
Asia/Jakarta UTC+07:00,4/20/2020 14:49,61,24,17,25,429,37.8,100,51,,
Asia/Jakarta UTC+07:00,4/20/2020 14:44,68,29,20,60,431,38.4,101.1,51,,
Asia/Jakarta UTC+07:00,4/20/2020 14:39,65,27,19,36,427,38.7,101.7,50,,
Asia/Jakarta UTC+07:00,4/20/2020 14:34,61,24,17,33,430,39.1,102.4,50,,
Asia/Jakarta UTC+07:00,4/20/2020 14:29,65,27,19,28,430,39.3,102.8,49,,
Asia/Jakarta UTC+07:00,4/20/2020 14:24,61,24,17,33,430,39.7,103.4,48,,
Asia/Jakarta UTC+07:00,4/20/2020 14:19,119,60,43,71,432,39.6,103.2,49,,
Asia/Jakarta UTC+07:00,4/20/2020 14:14,53,19,13,32,435,39.8,103.6,49,,
Asia/Jakarta UTC+07:00,4/20/2020 14:09,55,20,14,18,435,39.5,103,49,,
Asia/Jakarta UTC+07:00,4/20/2020 14:04,55,20,14,37,433,39.4,102.8,49,,
Asia/Jakarta UTC+07:00,4/20/2020 13:59,63,26,18,54,434,39.1,102.4,48,,
Asia/Jakarta UTC+07:00,4/20/2020 13:54,53,19,13,36,431,39.1,102.5,48,,
Asia/Jakarta UTC+07:00,4/20/2020 13:49,70,30,21,98,442,39.6,103.3,47,,
Asia/Jakarta UTC+07:00,4/20/2020 13:44,61,24,17,65,447,40.3,104.5,47,,
Asia/Jakarta UTC+07:00,4/20/2020 13:39,50,17,12,35,441,40.3,104.5,47,,
Asia/Jakarta UTC+07:00,4/20/2020 13:34,59,23,16,28,439,40,103.9,47,,
Asia/Jakarta UTC+07:00,4/20/2020 13:29,97,49,34,113,438,39.6,103.3,47,,
Asia/Jakarta UTC+07:00,4/20/2020 13:24,45,16,11,14,442,39.2,102.6,48,,
Asia/Jakarta UTC+07:00,4/20/2020 13:19,53,19,13,16,434,38.7,101.6,49,,
Asia/Jakarta UTC+07:00,4/20/2020 13:14,57,21,15,34,435,38.1,100.5,49,,
Asia/Jakarta UTC+07:00,4/20/2020 13:09,45,16,11,14,439,38.1,100.6,50,,
Asia/Jakarta UTC+07:00,4/20/2020 13:04,37,13,9,23,445,37.6,99.6,50,,
Asia/Jakarta UTC+07:00,4/20/2020 12:59,37,13,9,23,447,37.7,99.9,49,,
Asia/Jakarta UTC+07:00,4/20/2020 12:54,29,10,7,12,438,38.5,101.3,48,,
Asia/Jakarta UTC+07:00,4/20/2020 12:49,33,11,8,10,432,38.9,102.1,48,,
Asia/Jakarta UTC+07:00,4/20/2020 12:44,33,11,8,30,453,39.1,102.3,49,,
Asia/Jakarta UTC+07:00,4/20/2020 12:39,41,14,10,13,463,39.2,102.6,48,,
Asia/Jakarta UTC+07:00,4/20/2020 12:34,41,14,10,17,469,40.3,104.6,47,,
Asia/Jakarta UTC+07:00,4/20/2020 12:29,76,34,24,31,458,40.3,104.5,47,,
Asia/Jakarta UTC+07:00,4/20/2020 12:24,41,14,10,13,461,40.3,104.6,47,,
Asia/Jakarta UTC+07:00,4/20/2020 12:19,114,58,41,65,442,39.8,103.7,48,,
Asia/Jakarta UTC+07:00,4/20/2020 12:14,37,13,9,35,440,39.6,103.4,48,,
Asia/Jakarta UTC+07:00,4/20/2020 12:09,25,9,6,11,437,39.6,103.3,48,,
Asia/Jakarta UTC+07:00,4/20/2020 12:04,41,14,10,24,456,39.6,103.2,48,,
Asia/Jakarta UTC+07:00,4/20/2020 11:59,25,9,6,7,452,39.4,102.8,49,,
Asia/Jakarta UTC+07:00,4/20/2020 11:54,29,10,7,16,442,39.9,103.8,48,,
Asia/Jakarta UTC+07:00,4/20/2020 11:49,41,14,10,16,439,39.9,103.8,49,,
Asia/Jakarta UTC+07:00,4/20/2020 11:44,25,9,6,15,439,39.7,103.4,49,,
Asia/Jakarta UTC+07:00,4/20/2020 11:39,25,9,6,11,446,39.4,102.9,50,,
Asia/Jakarta UTC+07:00,4/20/2020 11:34,37,13,9,11,457,39.2,102.5,50,,
Asia/Jakarta UTC+07:00,4/20/2020 11:29,25,9,6,7,441,38.8,101.9,53,,
Asia/Jakarta UTC+07:00,4/20/2020 11:24,29,10,7,20,434,38.4,101.1,53,,
Asia/Jakarta UTC+07:00,4/20/2020 11:19,33,11,8,21,437,38.2,100.8,54,,
Asia/Jakarta UTC+07:00,4/20/2020 11:14,37,13,9,30,443,37.7,99.9,55,,
Asia/Jakarta UTC+07:00,4/20/2020 11:09,41,14,10,31,447,37.3,99.1,56,,
Asia/Jakarta UTC+07:00,4/20/2020 11:04,41,14,10,43,453,37.5,99.4,56,,
Asia/Jakarta UTC+07:00,4/20/2020 10:59,41,14,10,24,446,37.2,98.9,56,,
Asia/Jakarta UTC+07:00,4/20/2020 10:54,105,53,37,214,431,37.1,98.8,56,,
Asia/Jakarta UTC+07:00,4/20/2020 10:44,33,11,8,17,435,37.1,98.7,57,,
Asia/Jakarta UTC+07:00,4/20/2020 10:49,29,10,7,24,449,37,98.7,57,,
Asia/Jakarta UTC+07:00,4/20/2020 10:39,33,11,8,13,434,37.3,99.1,57,,
Asia/Jakarta UTC+07:00,4/20/2020 10:34,37,13,9,11,431,37.6,99.6,57,,
Asia/Jakarta UTC+07:00,4/20/2020 10:29,37,13,9,18,433,37.5,99.5,59,,
Asia/Jakarta UTC+07:00,4/20/2020 10:24,41,14,10,12,434,37.3,99.1,59,,
Asia/Jakarta UTC+07:00,4/20/2020 10:19,45,16,11,24,431,37,98.6,60,,
Asia/Jakarta UTC+07:00,4/20/2020 10:14,50,17,12,25,430,36.3,97.4,62,,
Asia/Jakarta UTC+07:00,4/20/2020 10:09,57,21,15,18,431,35.9,96.6,64,,
Asia/Jakarta UTC+07:00,4/20/2020 10:04,68,29,20,38,447,35.3,95.6,65,,
Asia/Jakarta UTC+07:00,4/20/2020 9:59,91,44,31,40,440,34.6,94.3,66,,
Asia/Jakarta UTC+07:00,4/20/2020 9:54,91,44,31,51,436,34.4,93.9,69,,
Asia/Jakarta UTC+07:00,4/20/2020 9:49,80,37,26,37,435,33.7,92.7,71,,
Asia/Jakarta UTC+07:00,4/20/2020 9:44,76,34,24,28,434,32.7,90.8,73,,
Asia/Jakarta UTC+07:00,4/20/2020 9:39,82,39,27,52,438,31.9,89.4,74,,
Asia/Jakarta UTC+07:00,4/20/2020 9:34,84,40,28,35,435,31.4,88.6,76,,
Asia/Jakarta UTC+07:00,4/20/2020 9:29,97,49,34,52,433,31.1,88,77,,
Asia/Jakarta UTC+07:00,4/20/2020 9:24,99,50,35,63,438,30.7,87.2,78,,
Asia/Jakarta UTC+07:00,4/20/2020 9:19,117,59,42,68,437,30.3,86.5,78,,
Asia/Jakarta UTC+07:00,4/20/2020 9:14,105,53,37,66,448,30.2,86.4,78,,
Asia/Jakarta UTC+07:00,4/20/2020 9:09,97,49,34,45,445,30.2,86.4,78,,
Asia/Jakarta UTC+07:00,4/20/2020 9:04,97,49,34,48,451,30.2,86.3,78,,
Asia/Jakarta UTC+07:00,4/20/2020 8:59,84,40,28,42,439,30.1,86.1,78,,
Asia/Jakarta UTC+07:00,4/20/2020 8:54,84,40,28,55,439,30.1,86.1,79,,
Asia/Jakarta UTC+07:00,4/20/2020 8:49,91,44,31,55,440,30.1,86.2,79,,
Asia/Jakarta UTC+07:00,4/20/2020 8:44,76,34,24,33,435,30.1,86.1,80,,
Asia/Jakarta UTC+07:00,4/20/2020 8:39,86,41,29,59,434,30,86,80,,
Asia/Jakarta UTC+07:00,4/20/2020 8:34,91,44,31,34,429,29.9,85.9,80,,
Asia/Jakarta UTC+07:00,4/20/2020 8:29,95,47,33,60,431,29.7,85.5,82,,
Asia/Jakarta UTC+07:00,4/20/2020 8:24,82,39,27,43,429,29.5,85,82,,
Asia/Jakarta UTC+07:00,4/20/2020 8:19,82,39,27,33,433,29.1,84.4,84,,
Asia/Jakarta UTC+07:00,4/20/2020 8:14,97,49,34,57,440,28.9,83.9,84,,
Asia/Jakarta UTC+07:00,4/20/2020 8:09,99,50,35,62,438,28.8,83.8,84,,
Asia/Jakarta UTC+07:00,4/20/2020 8:04,97,49,34,47,443,28.7,83.6,85,,
Asia/Jakarta UTC+07:00,4/20/2020 7:59,86,41,29,38,439,28.5,83.3,85,,
Asia/Jakarta UTC+07:00,4/20/2020 7:54,88,43,30,49,442,28.4,83.1,85,,
Asia/Jakarta UTC+07:00,4/20/2020 7:49,93,46,32,51,448,28.3,82.9,86,,
Asia/Jakarta UTC+07:00,4/20/2020 7:44,107,54,38,74,440,28.1,82.6,86,,
Asia/Jakarta UTC+07:00,4/20/2020 7:39,78,36,25,57,440,28,82.4,87,,
Asia/Jakarta UTC+07:00,4/20/2020 7:34,95,47,33,46,438,27.9,82.2,87,,
Asia/Jakarta UTC+07:00,4/20/2020 7:29,112,56,40,60,446,27.8,82,88,,
Asia/Jakarta UTC+07:00,4/20/2020 7:24,139,70,51,124,446,27.7,81.8,89,,
Asia/Jakarta UTC+07:00,4/20/2020 7:19,127,64,46,76,441,27.6,81.7,89,,
Asia/Jakarta UTC+07:00,4/20/2020 7:14,112,56,40,66,438,27.5,81.5,89,,
Asia/Jakarta UTC+07:00,4/20/2020 7:09,129,65,47,83,439,27.4,81.4,90,,
Asia/Jakarta UTC+07:00,4/20/2020 7:04,153,80,58.6,89,436,27.3,81.2,90,,
Asia/Jakarta UTC+07:00,4/20/2020 6:59,122,61,44,67,440,27.3,81.1,90,,
Asia/Jakarta UTC+07:00,4/20/2020 6:54,161,100,74.7,99,455,27.3,81.1,91,,
Asia/Jakarta UTC+07:00,4/20/2020 6:49,160,97,72.9,123,459,27.2,80.9,91,,
Asia/Jakarta UTC+07:00,4/20/2020 6:44,160,99,73.8,104,465,27,80.7,92,,
Asia/Jakarta UTC+07:00,4/20/2020 6:39,166,112,84.6,133,473,26.9,80.5,92,,
Asia/Jakarta UTC+07:00,4/20/2020 6:34,164,108,81,142,468,26.8,80.3,92,,
Asia/Jakarta UTC+07:00,4/20/2020 6:29,166,113,85.5,144,475,26.7,80.1,93,,
Asia/Jakarta UTC+07:00,4/20/2020 6:24,167,115,87.3,171,484,26.6,79.9,93,,
Asia/Jakarta UTC+07:00,4/20/2020 6:19,170,121,91.8,147,488,26.5,79.8,93,,
Asia/Jakarta UTC+07:00,4/20/2020 6:14,172,125,95.3,171,491,26.4,79.6,93,,
Asia/Jakarta UTC+07:00,4/20/2020 6:09,170,122,92.7,171,491,26.4,79.5,93,,
Asia/Jakarta UTC+07:00,4/20/2020 6:04,173,129,98,158,495,26.4,79.5,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:59,173,129,98,177,492,26.4,79.5,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:54,176,136,103.4,151,492,26.3,79.4,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:49,175,133,101.6,146,495,26.3,79.4,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:44,172,127,96.2,149,493,26.3,79.4,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:39,178,141,107.9,160,488,26.3,79.4,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:34,180,147,112.4,201,486,26.3,79.4,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:29,180,147,112.4,223,488,26.3,79.4,93,,
Asia/Jakarta UTC+07:00,4/20/2020 5:24,179,143,109.7,188,487,26.4,79.5,94,,
Asia/Jakarta UTC+07:00,4/20/2020 5:19,184,158,120.4,201,493,26.4,79.5,94,,
Asia/Jakarta UTC+07:00,4/20/2020 5:14,186,163,124,227,490,26.4,79.5,94,,
Asia/Jakarta UTC+07:00,4/20/2020 5:09,187,164,124.9,187,486,26.4,79.5,94,,
Asia/Jakarta UTC+07:00,4/20/2020 5:04,188,168,127.6,235,491,26.4,79.5,94,,
Asia/Jakarta UTC+07:00,4/20/2020 4:59,189,169,128.5,236,487,26.4,79.5,94,,
Asia/Jakarta UTC+07:00,4/20/2020 4:54,187,165,125.8,213,481,26.4,79.6,93,,
